Index,Collected,True Label,New Label
353,0,,
354,0,,
355,0,,
356,0,,
357,0,,
358,0,,
359,0,,
360,0,,
361,0,,
362,0,,
363,0,,
364,0,,
365,0,,
366,0,,
367,0,,
368,0,,
369,0,,
370,0,,
371,0,,
372,0,,
373,0,,
374,0,,
375,0,heart activity,heart activity
376,0,heart activity,heart activity
377,0,heart activity,heart activity
378,0,heart activity,heart activity
379,0,heart activity,heart activity
380,0,heart activity,heart activity
381,0,heart activity,heart activity
382,0,heart activity,heart activity
383,0,heart activity,heart activity
384,0,heart activity,heart activity
385,0,heart activity,heart activity
386,0,heart activity,heart activity
387,0,heart activity,heart activity
388,0,heart activity,heart activity
389,0,heart activity,heart activity
390,0,heart activity,heart activity
391,0,heart activity,heart activity
392,0,heart activity,heart activity
393,0,heart activity,heart activity
394,0,heart activity,heart activity
395,0,heart activity,heart activity
396,0,heart activity,heart activity
397,0,heart activity,heart activity
398,0,heart activity,heart activity
399,0,heart activity,heart activity
400,0,heart activity,heart activity
401,0,heart activity,heart activity
402,0,heart activity,heart activity
403,0,heart activity,heart activity
404,0,heart activity,heart activity
405,0,heart activity,heart activity
406,0,heart activity,heart activity
407,0,heart activity,heart activity
408,0,heart activity,heart activity
409,0,heart activity,heart activity
410,0,heart activity,heart activity
411,0,heart activity,heart activity
412,0,heart activity,heart activity
413,0,heart activity,heart activity
414,0,heart activity,heart activity
415,0,heart activity,heart activity
416,0,heart activity,heart activity
417,0,heart activity,heart activity
418,0,heart activity,heart activity
419,0,heart activity,heart activity
420,0,heart activity,heart activity
421,0,heart activity,heart activity
422,0,heart activity,heart activity
423,0,heart activity,heart activity
424,0,,heart activity
425,0,,heart activity
426,0,,heart activity
427,0,,heart activity
428,0,,heart activity
429,0,,heart activity
430,0,,heart activity
431,0,,heart activity
432,0,,heart activity
433,0,,heart activity
434,0,,heart activity
435,0,,heart activity
436,0,,heart activity
437,0,,heart activity
438,0,,heart activity
439,0,,heart activity
440,0,,heart activity
441,0,,heart activity
442,0,,heart activity
443,0,,heart activity
444,0,,heart activity
445,0,,heart activity
446,0,,heart activity
447,0,,heart activity
448,0,,heart activity
449,0,,heart activity
450,0,,heart activity
451,0,,heart activity
452,0,,heart activity
453,0,,heart activity
454,0,,heart activity
455,0,,heart activity
456,0,,heart activity
457,0,,heart activity
458,0,,heart activity
459,0,,heart activity
460,0,,heart activity
461,0,,heart activity
462,0,,heart activity
463,0,,heart activity
464,0,,heart activity
465,0,,heart activity
466,0,,heart activity
467,0,,heart activity
468,0,,heart activity
469,0,,heart activity
470,0,,heart activity
471,0,,heart activity
472,0,,heart activity
473,0,,heart activity
474,0,,heart activity
475,0,,heart activity
476,0,,heart activity
477,0,,heart activity
478,0,,heart activity
479,0,,heart activity
480,0,,heart activity
481,0,,heart activity
482,0,,heart activity
483,0,,heart activity
484,0,,heart activity
485,0,,heart activity
486,0,,heart activity
487,0,,heart activity
488,0,,heart activity
489,0,,heart activity
490,0,,heart activity
491,0,,heart activity
492,0,stomach,stomach
493,0,stomach,stomach
494,0,stomach,stomach
495,1,stomach,
496,0,stomach,stomach
497,0,stomach,stomach
498,0,stomach,stomach
499,0,stomach,stomach
500,0,stomach,stomach
501,0,stomach,stomach
502,0,stomach,stomach
503,0,stomach,stomach
504,0,stomach,stomach
505,0,stomach,stomach
506,0,stomach,stomach
507,0,stomach,stomach
508,0,stomach,stomach
509,0,stomach,stomach
510,0,stomach,stomach
511,0,stomach,stomach
512,0,stomach,stomach
513,0,stomach,stomach
514,0,stomach,stomach
515,0,stomach,stomach
516,0,stomach,stomach
517,0,stomach,stomach
518,0,stomach,stomach
519,0,stomach,stomach
520,0,stomach,stomach
521,0,stomach,stomach
522,0,stomach,stomach
523,0,stomach,stomach
524,0,stomach,stomach
525,0,stomach,stomach
526,0,stomach,stomach
527,0,,stomach
528,0,,stomach
529,0,,stomach
530,0,,stomach
531,0,,stomach
532,0,,stomach
533,0,,stomach
534,0,,stomach
535,0,,stomach
536,0,,stomach
537,0,,stomach
538,0,,stomach
539,0,,stomach
540,0,,stomach
541,0,4 chambers view,4 chambers view
542,0,4 chambers heart,4 chambers heart
543,1,4 chambers heart,4 chambers heart
544,0,4 chambers heart,4 chambers heart
545,0,4 chambers heart,4 chambers heart
546,0,4 chambers heart,4 chambers heart
547,1,4 chambers heart,4 chambers heart
548,1,4 chambers heart,4 chambers heart
549,1,4 chambers heart,4 chambers heart
550,1,4 chambers heart,4 chambers heart
551,1,4 chambers heart,4 chambers heart
552,1,4 chambers heart,4 chambers heart
553,1,4 chambers heart,4 chambers heart
554,1,4 chambers heart,4 chambers heart
555,1,4 chambers heart,4 chambers heart
556,1,4 chambers heart,4 chambers heart
557,1,4 chambers heart,4 chambers heart
558,1,4 chambers heart,4 chambers heart
559,1,4 chambers heart,4 chambers heart
560,1,4 chambers heart,4 chambers heart
561,1,4 chambers heart,4 chambers heart
562,1,4 chambers heart,4 chambers heart
563,0,4 chambers heart,4 chambers heart
564,0,4 chambers heart,4 chambers heart
565,1,4 chambers heart,4 chambers heart
566,1,4 chambers heart,4 chambers heart
567,1,4 chambers heart,4 chambers heart
568,1,4 chambers heart,4 chambers heart
569,1,4 chambers heart,4 chambers heart
570,1,4 chambers heart,4 chambers heart
571,1,4 chambers heart,4 chambers heart
572,1,,4 chambers heart
573,1,,4 chambers heart
574,1,,4 chambers heart
575,1,,4 chambers heart
576,1,,4 chambers heart
577,1,,4 chambers heart
578,1,,
579,0,,
580,0,,
581,0,,
582,0,,
583,0,,
584,0,,
585,0,,
586,0,,
587,0,,
588,0,,
589,0,,
590,0,,
591,0,,
592,0,,
593,0,,
594,0,,
595,0,,
596,0,,
597,0,,
598,0,,
599,0,,
600,0,,
601,0,,
602,0,,
603,0,,
604,0,,
605,0,,
606,0,,
607,0,,
608,0,,
609,0,,
610,0,,
611,0,,
612,0,,
613,0,,
614,0,,
615,0,,
616,0,,
617,0,,
618,0,,
619,0,,
620,0,,
621,0,,
622,0,,
623,0,,
624,0,,
625,0,,
626,0,,
627,0,,
628,0,,
629,0,,
630,0,,
631,0,,
632,0,,
633,0,,
634,0,,
635,0,,
636,0,,
637,0,,
638,0,,
639,0,,
640,0,,
641,0,,
642,0,,
643,0,,
644,0,,
645,0,,
646,0,,
647,0,4 chambers view,4 chambers view
648,0,4 chambers view,4 chambers view
649,1,4 chambers view,4 chambers view
650,0,4 chambers view,4 chambers view
651,0,4 chambers view,4 chambers view
652,0,4 chambers view,4 chambers view
653,0,4 chambers view,4 chambers view
654,0,4 chambers view,4 chambers view
655,0,,4 chambers view
656,0,,4 chambers view
657,0,,4 chambers view
658,0,,4 chambers view
659,0,,4 chambers view
660,0,,4 chambers view
661,0,,4 chambers view
662,0,,4 chambers view
663,0,,4 chambers view
664,0,,4 chambers view
665,0,,4 chambers view
666,0,,4 chambers view
667,0,,4 chambers view
668,0,,4 chambers view
669,0,,4 chambers view
670,0,,4 chambers view
671,0,,4 chambers view
672,0,,4 chambers view
673,0,,4 chambers view
674,0,,4 chambers view
675,0,,4 chambers view
676,0,,4 chambers view
677,0,,4 chambers view
678,0,,4 chambers view
679,0,,4 chambers view
680,0,,4 chambers view
681,0,,4 chambers view
682,0,,4 chambers view
683,0,,4 chambers view
684,0,,4 chambers view
685,0,,4 chambers view
686,0,,4 chambers view
687,0,,4 chambers view
688,0,,4 chambers view
689,0,,4 chambers view
690,0,,4 chambers view
691,1,,4 chambers view
692,1,,4 chambers view
693,1,,4 chambers view
694,1,,4 chambers view
695,1,,4 chambers view
696,1,,4 chambers view
697,0,,4 chambers view
698,0,,4 chambers view
699,0,,4 chambers view
700,0,,4 chambers view
701,1,,4 chambers view
702,1,,4 chambers view
703,0,,4 chambers view
704,0,,4 chambers view
705,0,,4 chambers view
706,0,,4 chambers view
707,0,,4 chambers view
708,0,,4 chambers view
709,0,,4 chambers view
710,0,,4 chambers view
711,1,,
712,0,4 chambers view with doppler,4 chambers view with doppler
713,0,4 chambers view with doppler,4 chambers view with doppler
714,0,4 chambers view with doppler,4 chambers view with doppler
715,1,4 chambers view with doppler,4 chambers view with doppler
716,1,4 chambers view with doppler,4 chambers view with doppler
717,0,4 chambers view with doppler,4 chambers view with doppler
718,0,4 chambers view with doppler,4 chambers view with doppler
719,1,4 chambers view with doppler,4 chambers view with doppler
720,1,4 chambers view with doppler,4 chambers view with doppler
721,1,4 chambers view with doppler,4 chambers view with doppler
722,1,4 chambers view with doppler,4 chambers view with doppler
723,1,4 chambers view with doppler,4 chambers view with doppler
724,0,4 chambers view with doppler,4 chambers view with doppler
725,0,4 chambers view with doppler,4 chambers view with doppler
726,0,4 chambers view with doppler,4 chambers view with doppler
727,0,4 chambers view with doppler,4 chambers view with doppler
728,0,4 chambers view with doppler,4 chambers view with doppler
729,0,4 chambers view with doppler,4 chambers view with doppler
730,0,4 chambers view with doppler,4 chambers view with doppler
731,0,4 chambers view with doppler,4 chambers view with doppler
732,0,4 chambers view with doppler,4 chambers view with doppler
733,0,4 chambers view with doppler,4 chambers view with doppler
734,0,4 chambers view with doppler,4 chambers view with doppler
735,0,4 chambers view with doppler,4 chambers view with doppler
736,0,4 chambers view with doppler,4 chambers view with doppler
737,0,4 chambers view with doppler,4 chambers view with doppler
738,0,4 chambers view with doppler,4 chambers view with doppler
739,0,4 chambers view with doppler,4 chambers view with doppler
740,0,4 chambers view with doppler,4 chambers view with doppler
741,1,4 chambers view with doppler,4 chambers view with doppler
742,0,4 chambers view with doppler,4 chambers view with doppler
743,0,4 chambers view with doppler,4 chambers view with doppler
744,0,4 chambers view with doppler,4 chambers view with doppler
745,0,4 chambers view with doppler,4 chambers view with doppler
746,0,4 chambers view with doppler,4 chambers view with doppler
747,0,4 chambers view with doppler,4 chambers view with doppler
748,0,4 chambers view with doppler,4 chambers view with doppler
749,0,4 chambers view with doppler,4 chambers view with doppler
750,0,4 chambers view with doppler,4 chambers view with doppler
751,0,4 chambers view with doppler,4 chambers view with doppler
752,0,4 chambers view with doppler,4 chambers view with doppler
753,0,4 chambers view with doppler,4 chambers view with doppler
754,0,4 chambers view with doppler,4 chambers view with doppler
755,0,4 chambers view with doppler,4 chambers view with doppler
756,0,4 chambers view with doppler,4 chambers view with doppler
757,1,4 chambers view with doppler,4 chambers view with doppler
758,1,4 chambers view with doppler,4 chambers view with doppler
759,1,4 chambers view with doppler,4 chambers view with doppler
760,1,4 chambers view with doppler,4 chambers view with doppler
761,0,4 chambers view with doppler,4 chambers view with doppler
762,0,4 chambers view with doppler,4 chambers view with doppler
763,0,4 chambers view with doppler,4 chambers view with doppler
764,0,4 chambers view with doppler,4 chambers view with doppler
765,1,4 chambers view with doppler,4 chambers view with doppler
766,1,4 chambers view with doppler,4 chambers view with doppler
767,1,4 chambers view with doppler,4 chambers view with doppler
768,0,4 chambers view with doppler,4 chambers view with doppler
769,1,4 chambers view with doppler,4 chambers view with doppler
770,1,4 chambers view with doppler,4 chambers view with doppler
771,1,,4 chambers view with doppler
772,1,,4 chambers view with doppler
773,1,,4 chambers view with doppler
774,1,,4 chambers view with doppler
775,1,,4 chambers view with doppler
776,1,,4 chambers view with doppler
777,1,,4 chambers view with doppler
778,1,,4 chambers view with doppler
779,1,,4 chambers view with doppler
780,1,,4 chambers view with doppler
781,1,,4 chambers view with doppler
782,1,,4 chambers view with doppler
783,1,,4 chambers view with doppler
784,1,,
785,1,pulmonary veins,pulmonary veins
786,1,pulmonary veins,pulmonary veins
787,0,pulmonary veins,pulmonary veins
788,0,pulmonary veins,pulmonary veins
789,1,pulmonary veins,pulmonary veins
790,1,pulmonary veins,pulmonary veins
791,1,pulmonary veins,pulmonary veins
792,1,pulmonary veins,pulmonary veins
793,1,pulmonary veins,pulmonary veins
794,1,pulmonary veins,pulmonary veins
795,1,pulmonary veins,pulmonary veins
796,1,pulmonary veins,pulmonary veins
797,1,pulmonary veins,pulmonary veins
798,1,pulmonary veins,pulmonary veins
799,1,pulmonary veins,pulmonary veins
800,1,pulmonary veins,pulmonary veins
801,1,pulmonary veins,pulmonary veins
802,1,pulmonary veins,pulmonary veins
803,1,pulmonary veins,pulmonary veins
804,1,pulmonary veins,pulmonary veins
805,1,pulmonary veins,pulmonary veins
806,1,pulmonary veins,pulmonary veins
807,0,pulmonary veins,pulmonary veins
808,0,pulmonary veins,pulmonary veins
809,1,pulmonary veins,pulmonary veins
810,1,pulmonary veins,pulmonary veins
811,0,pulmonary veins,pulmonary veins
812,0,pulmonary veins,pulmonary veins
813,0,pulmonary veins,pulmonary veins
814,0,pulmonary veins,pulmonary veins
815,0,,pulmonary veins
816,0,,pulmonary veins
817,0,,pulmonary veins
818,0,,pulmonary veins
819,0,,pulmonary veins
820,0,,pulmonary veins
821,0,,pulmonary veins
822,0,,pulmonary veins
823,0,,pulmonary veins
824,0,,pulmonary veins
825,0,,pulmonary veins
826,0,,pulmonary veins
827,1,,
828,0,,
829,0,,
830,0,,
831,0,,
832,0,,
833,0,,
834,0,,
835,0,,
836,0,,
837,0,,
838,0,,
839,0,,
840,0,,
841,0,,
842,0,,
843,0,,
844,0,,
845,0,,
846,0,,
847,0,,
848,0,,
849,0,,
850,0,,
851,0,,
852,0,,
853,0,,
854,0,,
855,0,,
856,0,,
857,0,,
858,0,,
859,0,,
860,0,,
861,0,,
862,0,,
863,0,,
864,0,,
865,0,,
866,0,,
867,0,,
868,0,,
869,0,,
870,0,,
871,0,,
872,0,,
873,0,,
874,0,,
875,0,,
876,0,,
877,0,,
878,0,,
879,0,,
880,0,,
881,0,,
882,0,,
883,0,,
884,0,,
885,0,,
886,0,,
887,0,,
888,0,,
889,0,,
890,0,,
891,0,,
892,0,,
893,0,,
894,0,,
895,0,,
896,0,,
897,0,,
898,0,,
899,0,,
900,0,,
901,0,,
902,0,,
903,0,,
904,0,,
905,0,,
906,0,,
907,0,,
908,0,,
909,0,,
910,0,,
911,0,,
912,0,,
913,0,,
914,0,three vessels view,three vessels view
915,1,three vessels view,three vessels view
916,0,three vessels view,three vessels view
917,0,three vessels view,three vessels view
918,0,three vessels view,three vessels view
919,0,three vessels view,three vessels view
920,0,three vessels view,three vessels view
921,0,three vessels view,three vessels view
922,0,three vessels view,three vessels view
923,0,three vessels view,three vessels view
924,0,three vessels view,three vessels view
925,0,three vessels view,three vessels view
926,0,three vessels view,three vessels view
927,0,three vessels view,three vessels view
928,0,three vessels view,three vessels view
929,0,three vessels view,three vessels view
930,0,three vessels view,three vessels view
931,0,three vessels view,three vessels view
932,0,three vessels view,three vessels view
933,0,three vessels view,three vessels view
934,0,three vessels view,three vessels view
935,0,three vessels view,three vessels view
936,0,three vessels view,three vessels view
937,0,three vessels view,three vessels view
938,0,three vessels view,three vessels view
939,1,three vessels view,three vessels view
940,1,three vessels view,three vessels view
941,0,three vessels view,three vessels view
942,0,three vessels view,three vessels view
943,0,three vessels view,three vessels view
944,0,,three vessels view
945,1,,three vessels view
946,1,,three vessels view
947,1,,three vessels view
948,1,,three vessels view
949,1,,three vessels view
950,1,,three vessels view
951,1,,three vessels view
952,1,three vessels view,three vessels view
953,1,three vessels view,three vessels view
954,1,three vessels view,
955,0,three vessels view,three vessels view
956,0,three vessels view,three vessels view
957,0,three vessels view,three vessels view
958,0,three vessels view,three vessels view
959,0,three vessels view,three vessels view
960,0,three vessels view,three vessels view
961,0,three vessels view,three vessels view
962,0,three vessels view,three vessels view
963,0,three vessels view,three vessels view
964,0,three vessels view,three vessels view
965,0,three vessels view,three vessels view
966,0,three vessels view,three vessels view
967,0,three vessels view,three vessels view
968,0,three vessels view,three vessels view
969,0,three vessels view,three vessels view
970,0,three vessels view,three vessels view
971,0,three vessels view,three vessels view
972,0,three vessels view,three vessels view
973,0,three vessels view,three vessels view
974,0,three vessels view,three vessels view
975,0,three vessels view,three vessels view
976,0,three vessels view,three vessels view
977,0,three vessels view,three vessels view
978,0,three vessels view,three vessels view
979,0,three vessels view,three vessels view
980,0,three vessels view,three vessels view
981,0,three vessels view,three vessels view
982,0,,three vessels view
983,0,,three vessels view
984,0,,three vessels view
985,0,,three vessels view
986,0,,three vessels view
987,0,,three vessels view
988,0,,three vessels view
989,0,,three vessels view
990,0,,three vessels view
991,0,,three vessels view
992,0,,three vessels view
993,0,right outflow tract,right outflow tract
994,0,right outflow tract,right outflow tract
995,1,right outflow tract,
996,0,right outflow tract,right outflow tract
997,0,right outflow tract,right outflow tract
998,0,right outflow tract,right outflow tract
999,0,right outflow tract,right outflow tract
1000,0,right outflow tract,right outflow tract
1001,0,right outflow tract,right outflow tract
1002,0,right outflow tract,right outflow tract
1003,0,right outflow tract,right outflow tract
1004,0,right outflow tract,right outflow tract
1005,0,right outflow tract,right outflow tract
1006,0,right outflow tract,right outflow tract
1007,0,right outflow tract,right outflow tract
1008,0,right outflow tract,right outflow tract
1009,0,right outflow tract,right outflow tract
1010,0,right outflow tract,right outflow tract
1011,0,right outflow tract,right outflow tract
1012,0,right outflow tract,right outflow tract
1013,0,right outflow tract,right outflow tract
1014,0,right outflow tract,right outflow tract
1015,0,right outflow tract,right outflow tract
1016,0,right outflow tract,right outflow tract
1017,0,right outflow tract,right outflow tract
1018,0,right outflow tract,right outflow tract
1019,0,right outflow tract,right outflow tract
1020,0,right outflow tract,right outflow tract
1021,0,right outflow tract,right outflow tract
1022,0,right outflow tract,right outflow tract
1023,0,,right outflow tract
1024,0,,right outflow tract
1025,0,,right outflow tract
1026,0,,right outflow tract
1027,0,,right outflow tract
1028,0,,right outflow tract
1029,0,,right outflow tract
1030,0,,right outflow tract
1031,0,,right outflow tract
1032,0,left outflow tract,left outflow tract
1033,0,left outflow tract,left outflow tract
1034,0,left outflow tract,left outflow tract
1035,0,left outflow tract,left outflow tract
1036,0,left outflow tract,left outflow tract
1037,1,left outflow tract,left outflow tract
1038,0,left outflow tract,left outflow tract
1039,0,left outflow tract,left outflow tract
1040,0,left outflow tract,left outflow tract
1041,0,left outflow tract,left outflow tract
1042,0,left outflow tract,left outflow tract
1043,0,left outflow tract,left outflow tract
1044,0,left outflow tract,left outflow tract
1045,0,left outflow tract,left outflow tract
1046,0,left outflow tract,left outflow tract
1047,0,left outflow tract,left outflow tract
1048,0,left outflow tract,left outflow tract
1049,0,left outflow tract,left outflow tract
1050,0,left outflow tract,left outflow tract
1051,1,left outflow tract,left outflow tract
1052,0,left outflow tract,left outflow tract
1053,0,left outflow tract,left outflow tract
1054,0,left outflow tract,left outflow tract
1055,0,left outflow tract,left outflow tract
1056,0,left outflow tract,left outflow tract
1057,0,left outflow tract,left outflow tract
1058,0,left outflow tract,left outflow tract
1059,0,left outflow tract,left outflow tract
1060,0,left outflow tract,left outflow tract
1061,0,left outflow tract,left outflow tract
1062,0,,left outflow tract
1063,0,,left outflow tract
1064,0,,left outflow tract
1065,0,,left outflow tract
1066,0,,left outflow tract
1067,0,,left outflow tract
1068,0,,left outflow tract
1069,0,,left outflow tract
1070,0,,left outflow tract
1071,0,,left outflow tract
1072,0,,left outflow tract
1073,0,,left outflow tract
1074,0,,left outflow tract
1075,1,,left outflow tract
1076,0,,left outflow tract
1077,0,,left outflow tract
1078,0,,left outflow tract
1079,0,,left outflow tract
1080,0,,left outflow tract
1081,0,,left outflow tract
1082,0,,left outflow tract
1083,0,,left outflow tract
1084,0,,left outflow tract
1085,0,,left outflow tract
1086,0,,left outflow tract
1087,0,,left outflow tract
1088,0,,left outflow tract
1089,0,,left outflow tract
1090,0,,left outflow tract
1091,0,,left outflow tract
1092,0,,left outflow tract
1093,0,,left outflow tract
1094,0,,left outflow tract
1095,0,,left outflow tract
1096,0,,left outflow tract
1097,0,,left outflow tract
1098,0,,left outflow tract
1099,0,,left outflow tract
1100,0,,left outflow tract
1101,0,,left outflow tract
1102,0,,left outflow tract
1103,0,,left outflow tract
1104,0,,left outflow tract
1105,0,,left outflow tract
1106,0,,left outflow tract
1107,1,left outflow tract,left outflow tract
1108,0,left outflow tract,left outflow tract
1109,0,left outflow tract,left outflow tract
1110,0,left outflow tract,left outflow tract
1111,0,left outflow tract,left outflow tract
1112,0,left outflow tract,left outflow tract
1113,0,left outflow tract,left outflow tract
1114,0,left outflow tract,left outflow tract
1115,0,left outflow tract,left outflow tract
1116,0,left outflow tract,left outflow tract
1117,0,left outflow tract,left outflow tract
1118,0,left outflow tract,left outflow tract
1119,0,left outflow tract,left outflow tract
1120,0,left outflow tract,left outflow tract
1121,0,left outflow tract,left outflow tract
1122,0,left outflow tract,left outflow tract
1123,0,left outflow tract,left outflow tract
1124,0,left outflow tract,left outflow tract
1125,0,left outflow tract,left outflow tract
1126,0,left outflow tract,left outflow tract
1127,0,left outflow tract,left outflow tract
1128,0,left outflow tract,left outflow tract
1129,1,left outflow tract,
1130,0,left outflow tract,left outflow tract
1131,0,left outflow tract,left outflow tract
1132,0,left outflow tract,left outflow tract
1133,0,left outflow tract,left outflow tract
1134,0,left outflow tract,left outflow tract
1135,0,left outflow tract,left outflow tract
1136,0,left outflow tract,left outflow tract
1137,0,,left outflow tract
1138,0,,left outflow tract
1139,0,,left outflow tract
1140,0,,left outflow tract
1141,0,,left outflow tract
1142,0,,left outflow tract
1143,0,,left outflow tract
1144,0,,left outflow tract
1145,0,,left outflow tract
1146,0,,left outflow tract
1147,0,,left outflow tract
1148,0,,left outflow tract
1149,0,,left outflow tract
1150,0,,left outflow tract
1151,0,,left outflow tract
1152,0,,left outflow tract
1153,0,,left outflow tract
1154,0,,left outflow tract
1155,0,,left outflow tract
1156,0,,left outflow tract
1157,0,,left outflow tract
1158,0,,left outflow tract
1159,0,,left outflow tract
1160,0,,left outflow tract
1161,0,,left outflow tract
1162,0,,left outflow tract
1163,0,,left outflow tract
1164,0,,left outflow tract
1165,0,,left outflow tract
1166,0,,left outflow tract
1167,0,,left outflow tract
1168,0,,left outflow tract
1169,0,,left outflow tract
1170,0,,left outflow tract
1171,0,,left outflow tract
1172,0,,left outflow tract
1173,0,,left outflow tract
1174,0,,left outflow tract
1175,0,,left outflow tract
1176,0,three vessels view,three vessels view
1177,0,three vessels view,three vessels view
1178,0,three vessels view,three vessels view
1179,1,three vessels view,three vessels view
1180,0,three vessels view,three vessels view
1181,0,three vessels view,three vessels view
1182,0,three vessels view,three vessels view
1183,0,three vessels view,three vessels view
1184,0,three vessels view,three vessels view
1185,0,three vessels view,three vessels view
1186,0,three vessels view,three vessels view
1187,0,three vessels view,three vessels view
1188,0,three vessels view,three vessels view
1189,0,three vessels view,three vessels view
1190,0,three vessels view,three vessels view
1191,0,three vessels view,three vessels view
1192,0,three vessels view,three vessels view
1193,0,three vessels view,three vessels view
1194,0,three vessels view,three vessels view
1195,0,three vessels view,three vessels view
1196,0,three vessels view,three vessels view
1197,0,three vessels view,three vessels view
1198,0,three vessels view,three vessels view
1199,0,three vessels view,three vessels view
1200,0,three vessels view,three vessels view
1201,0,three vessels view,three vessels view
1202,0,three vessels view,three vessels view
1203,0,three vessels view,three vessels view
1204,0,three vessels view,three vessels view
1205,0,three vessels view,three vessels view
1206,0,,three vessels view
1207,0,,three vessels view
1208,0,,three vessels view
1209,0,,three vessels view
1210,0,,three vessels view
1211,0,,three vessels view
1212,0,,three vessels view
1213,0,,three vessels view
1214,0,,three vessels view
1215,0,,three vessels view
1216,0,,three vessels view
1217,0,,three vessels view
1218,0,,three vessels view
1219,0,,three vessels view
1220,0,,three vessels view
1221,0,,three vessels view
1222,0,,three vessels view
1223,0,,three vessels view
1224,0,,three vessels view
1225,0,,three vessels view
1226,0,,three vessels view
1227,0,,three vessels view
1228,0,,three vessels view
