Index,Collected,True Label,New Label
353,0,,
354,0,,
355,0,,
356,0,,
357,0,,
358,0,,
359,0,,
360,0,,
361,0,,
362,0,,
363,0,,
364,0,,
365,0,,
366,0,,
367,0,,
368,0,,
369,0,,
370,0,,
371,0,,
372,0,,
373,0,,
374,0,,
375,0,,
376,0,,
377,0,,
378,0,,
379,0,,
380,0,,
381,0,,
382,0,,
383,0,,
384,0,,
385,0,,
386,0,,
387,0,,
388,0,,
389,0,,
390,0,,
391,0,,
392,0,,
393,0,,
394,0,,
395,0,,
396,0,,
397,0,,
398,0,,
399,0,,
400,0,,
401,0,,
402,0,,
403,0,,
404,0,,
405,0,,
406,0,,
407,0,,
408,0,,
409,0,,
410,0,,
411,0,,
412,0,,
413,0,,
414,0,,
415,0,,
416,0,,
417,0,,
418,0,,
419,0,,
420,0,,
421,0,,
422,0,,
423,0,,
424,0,,
425,0,,
426,0,,
427,0,,
428,0,,
429,0,,
430,0,,
431,0,,
432,0,,
433,0,,
434,0,,
435,0,,
436,0,,
437,0,,
438,0,,
439,0,,
440,0,,
441,0,,
442,0,,
443,0,,
444,0,,
445,0,,
446,0,,
447,0,,
448,0,,
449,0,,
450,0,,
451,0,,
452,0,,
453,0,,
454,0,,
455,0,,
456,0,,
457,0,,
458,0,,
459,0,,
460,0,,
461,0,,
462,0,,
463,0,,
464,0,,
465,0,,
466,0,,
467,0,,
468,0,,
469,0,,
470,0,,
471,0,,
472,0,,
473,0,,
474,0,,
475,0,,
476,0,,
477,0,,
478,0,,
479,0,,
480,0,,
481,0,,
482,0,,
483,0,,
484,0,,
485,0,,
486,0,,
487,0,,
488,0,,
489,0,,
490,0,,
491,0,heart activity,heart activity
492,0,heart activity,heart activity
493,0,heart activity,heart activity
494,0,heart activity,heart activity
495,0,heart activity,heart activity
496,0,heart activity,heart activity
497,0,heart activity,heart activity
498,0,heart activity,heart activity
499,0,heart activity,heart activity
500,0,heart activity,heart activity
501,0,heart activity,heart activity
502,0,heart activity,heart activity
503,0,heart activity,heart activity
504,0,heart activity,heart activity
505,0,heart activity,heart activity
506,0,heart activity,heart activity
507,0,heart activity,heart activity
508,0,heart activity,heart activity
509,0,heart activity,heart activity
510,0,heart activity,heart activity
511,0,heart activity,heart activity
512,0,heart activity,heart activity
513,0,heart activity,heart activity
514,0,heart activity,heart activity
515,0,heart activity,heart activity
516,0,heart activity,heart activity
517,0,heart activity,heart activity
518,0,heart activity,heart activity
519,0,heart activity,heart activity
520,0,heart activity,heart activity
521,0,,heart activity
522,0,,heart activity
523,0,,heart activity
524,0,,heart activity
525,0,,heart activity
526,0,,heart activity
527,0,,heart activity
528,0,,heart activity
529,0,,heart activity
530,0,,heart activity
531,0,,heart activity
532,0,,heart activity
533,0,,heart activity
534,0,,heart activity
535,0,,heart activity
536,0,,heart activity
537,0,,heart activity
538,0,,heart activity
539,0,,heart activity
540,0,,heart activity
541,0,,heart activity
542,0,,heart activity
543,0,,heart activity
544,0,,heart activity
545,0,,heart activity
546,0,,heart activity
547,0,,heart activity
548,0,,heart activity
549,0,,heart activity
550,0,,heart activity
551,0,,heart activity
552,0,,heart activity
553,0,,heart activity
554,0,,heart activity
555,0,,heart activity
556,0,,heart activity
557,0,,heart activity
558,0,,heart activity
559,0,,heart activity
560,0,,heart activity
561,0,,heart activity
562,0,,heart activity
563,0,,heart activity
564,0,,heart activity
565,0,,heart activity
566,0,,heart activity
567,0,,heart activity
568,0,,heart activity
569,0,,heart activity
570,0,,heart activity
571,0,,heart activity
572,0,,heart activity
573,0,,heart activity
574,0,,heart activity
575,0,,heart activity
576,0,,heart activity
577,0,,heart activity
578,0,,heart activity
579,0,,heart activity
580,0,,heart activity
581,0,,heart activity
582,0,,heart activity
583,0,,heart activity
584,0,,heart activity
585,0,,heart activity
586,0,,heart activity
587,0,,heart activity
588,0,,heart activity
589,0,,heart activity
590,0,,heart activity
591,0,,heart activity
592,0,,heart activity
593,0,,heart activity
594,0,,heart activity
595,0,,heart activity
596,0,,heart activity
597,0,,heart activity
598,0,,heart activity
599,0,,heart activity
600,0,,heart activity
601,0,,heart activity
602,0,,heart activity
603,0,transventricular plane head circumference,transventricular plane head circumference
604,0,transventricular plane head circumference,transventricular plane head circumference
605,0,transventricular plane head circumference,transventricular plane head circumference
606,0,transventricular plane head circumference,transventricular plane head circumference
607,0,transventricular plane head circumference,transventricular plane head circumference
608,0,transventricular plane head circumference,transventricular plane head circumference
609,0,transventricular plane head circumference,transventricular plane head circumference
610,0,transventricular plane head circumference,transventricular plane head circumference
611,0,transventricular plane head circumference,transventricular plane head circumference
612,0,transventricular plane head circumference,transventricular plane head circumference
613,0,transventricular plane head circumference,transventricular plane head circumference
614,0,transventricular plane head circumference,transventricular plane head circumference
615,0,transventricular plane head circumference,transventricular plane head circumference
616,0,transventricular plane head circumference,transventricular plane head circumference
617,0,transventricular plane head circumference,transventricular plane head circumference
618,0,transventricular plane head circumference,transventricular plane head circumference
619,0,transventricular plane head circumference,transventricular plane head circumference
620,0,transventricular plane head circumference,transventricular plane head circumference
621,0,transventricular plane head circumference,transventricular plane head circumference
622,0,transventricular plane head circumference,transventricular plane head circumference
623,0,transventricular plane head circumference,transventricular plane head circumference
624,0,transventricular plane head circumference,transventricular plane head circumference
625,0,transventricular plane head circumference,transventricular plane head circumference
626,0,transventricular plane head circumference,transventricular plane head circumference
627,0,transventricular plane head circumference,transventricular plane head circumference
628,0,transventricular plane head circumference,transventricular plane head circumference
629,0,transventricular plane head circumference,transventricular plane head circumference
630,0,transventricular plane head circumference,transventricular plane head circumference
631,0,transventricular plane head circumference,transventricular plane head circumference
632,0,transventricular plane head circumference,transventricular plane head circumference
633,0,,transventricular plane head circumference
634,0,,transventricular plane head circumference
635,0,,transventricular plane head circumference
636,0,,transventricular plane head circumference
637,0,,transventricular plane head circumference
638,0,,transventricular plane head circumference
639,0,,transventricular plane head circumference
640,0,,transventricular plane head circumference
641,0,,transventricular plane head circumference
642,0,,transventricular plane head circumference
643,0,,transventricular plane head circumference
644,0,,transventricular plane head circumference
645,0,,transventricular plane head circumference
646,0,,transventricular plane head circumference
647,0,,transventricular plane head circumference
648,0,,transventricular plane head circumference
649,0,,transventricular plane head circumference
650,0,,transventricular plane head circumference
651,0,,transventricular plane head circumference
652,0,,transventricular plane head circumference
653,0,,transventricular plane head circumference
654,0,,transventricular plane head circumference
655,0,,transventricular plane head circumference
656,0,,transventricular plane head circumference
657,0,,transventricular plane head circumference
658,0,,transventricular plane head circumference
659,0,,transventricular plane head circumference
660,0,,transventricular plane head circumference
661,0,,transventricular plane head circumference
662,0,,transventricular plane head circumference
663,0,,transventricular plane head circumference
664,0,,transventricular plane head circumference
665,0,,transventricular plane head circumference
666,0,,transventricular plane head circumference
667,0,,transventricular plane head circumference
668,0,,transventricular plane head circumference
669,0,,transventricular plane head circumference
670,0,,transventricular plane head circumference
671,0,,transventricular plane head circumference
672,0,,transventricular plane head circumference
673,0,,transventricular plane head circumference
674,0,,transventricular plane head circumference
675,0,,transventricular plane head circumference
676,0,,transventricular plane head circumference
677,0,,transventricular plane head circumference
678,0,,transventricular plane head circumference
679,0,,transventricular plane head circumference
680,0,,transventricular plane head circumference
681,0,,transventricular plane head circumference
682,0,,transventricular plane head circumference
683,0,,transventricular plane head circumference
684,0,,transventricular plane head circumference
685,0,,transventricular plane head circumference
686,0,,transventricular plane head circumference
687,0,,transventricular plane head circumference
688,0,,transventricular plane head circumference
689,0,,transventricular plane head circumference
690,0,,transventricular plane head circumference
691,0,,transventricular plane head circumference
692,0,,transventricular plane head circumference
693,0,,transventricular plane head circumference
694,0,,transventricular plane head circumference
695,0,,transventricular plane head circumference
696,0,,transventricular plane head circumference
697,0,,transventricular plane head circumference
698,0,,transventricular plane head circumference
699,0,,transventricular plane head circumference
700,0,,transventricular plane head circumference
701,0,,transventricular plane head circumference
702,0,,transventricular plane head circumference
703,0,,transventricular plane head circumference
704,0,,transventricular plane head circumference
705,0,,transventricular plane head circumference
706,0,,transventricular plane head circumference
707,0,,transventricular plane head circumference
708,0,,transventricular plane head circumference
709,0,,transventricular plane head circumference
710,0,,transventricular plane head circumference
711,0,,transventricular plane head circumference
712,0,,transventricular plane head circumference
713,0,,transventricular plane head circumference
714,0,,transventricular plane head circumference
715,0,,transventricular plane head circumference
716,0,,transventricular plane head circumference
717,0,,transventricular plane head circumference
718,0,,transventricular plane head circumference
719,0,,transventricular plane head circumference
720,0,,transventricular plane head circumference
721,1,,transventricular plane head circumference
722,0,,transventricular plane head circumference
723,0,,transventricular plane head circumference
724,0,,transventricular plane head circumference
725,0,,transventricular plane head circumference
726,0,,transventricular plane head circumference
727,0,,transventricular plane head circumference
728,0,,transventricular plane head circumference
729,0,,transventricular plane head circumference
730,0,,transventricular plane head circumference
731,0,,transventricular plane head circumference
732,0,,transventricular plane head circumference
733,0,,transventricular plane head circumference
734,0,,transventricular plane head circumference
735,0,,transventricular plane head circumference
736,0,,transventricular plane head circumference
737,0,,transventricular plane head circumference
738,0,,transventricular plane head circumference
739,0,,transventricular plane head circumference
740,0,,transventricular plane head circumference
741,0,,transventricular plane head circumference
742,0,,transventricular plane head circumference
743,0,,transventricular plane head circumference
744,0,,transventricular plane head circumference
745,0,,transventricular plane head circumference
746,0,,transventricular plane head circumference
747,0,,transventricular plane head circumference
748,0,,transventricular plane head circumference
749,0,,transventricular plane head circumference
750,0,,transventricular plane head circumference
751,0,,transventricular plane head circumference
752,0,,transventricular plane head circumference
753,0,,transventricular plane head circumference
754,0,,transventricular plane head circumference
755,0,,transventricular plane head circumference
756,0,,transventricular plane head circumference
757,0,,transventricular plane head circumference
758,0,,transventricular plane head circumference
759,0,,transventricular plane head circumference
760,0,,transventricular plane head circumference
761,0,,transventricular plane head circumference
762,0,,transventricular plane head circumference
763,0,,transventricular plane head circumference
764,0,,transventricular plane head circumference
765,0,,transventricular plane head circumference
766,0,,transventricular plane head circumference
767,0,,transventricular plane head circumference
768,0,,transventricular plane head circumference
769,0,,transventricular plane head circumference
770,0,,transventricular plane head circumference
771,1,,
772,0,,
773,0,,
774,0,,
775,0,,
776,0,,
777,0,,
778,0,,
779,0,,
780,0,,
781,0,,
782,0,,
783,0,,
784,0,,
785,0,,
786,0,,
787,0,,
788,0,,
789,0,,
790,0,,
791,0,,
792,0,,
793,0,,
794,0,,
795,0,,
796,0,,
797,0,,
798,0,,
799,0,,
800,0,,
801,0,,
802,0,,
803,0,,
804,0,,
805,0,,
806,0,,
807,0,,
808,0,,
809,0,,
810,0,,
811,0,,
812,0,,
813,0,cerebellum,cerebellum
814,0,cerebellum,cerebellum
815,0,cerebellum,cerebellum
816,0,cerebellum,cerebellum
817,0,cerebellum,cerebellum
818,0,cerebellum,cerebellum
819,0,cerebellum,cerebellum
820,0,cerebellum,cerebellum
821,0,cerebellum,cerebellum
822,0,cerebellum,cerebellum
823,0,cerebellum,cerebellum
824,0,cerebellum,cerebellum
825,0,cerebellum,cerebellum
826,0,cerebellum,cerebellum
827,0,cerebellum,cerebellum
828,0,cerebellum,cerebellum
829,0,cerebellum,cerebellum
830,0,cerebellum,cerebellum
831,0,cerebellum,cerebellum
832,0,cerebellum,cerebellum
833,0,cerebellum,cerebellum
834,0,cerebellum,cerebellum
835,0,cerebellum,cerebellum
836,0,cerebellum,cerebellum
837,0,cerebellum,cerebellum
838,0,cerebellum,cerebellum
839,0,cerebellum,cerebellum
840,0,cerebellum,cerebellum
841,0,cerebellum,cerebellum
842,0,cerebellum,cerebellum
843,0,,cerebellum
844,0,,cerebellum
845,0,,cerebellum
846,0,,cerebellum
847,0,,cerebellum
848,0,,cerebellum
849,0,,cerebellum
850,0,,cerebellum
851,0,,cerebellum
852,0,,cerebellum
853,0,,cerebellum
854,0,,cerebellum
855,0,,cerebellum
856,0,,cerebellum
857,0,,cerebellum
858,0,,cerebellum
859,0,,cerebellum
860,0,,cerebellum
861,0,,cerebellum
862,0,,cerebellum
863,0,,cerebellum
864,0,,cerebellum
865,0,,cerebellum
866,0,,cerebellum
867,0,,cerebellum
868,0,,cerebellum
869,0,,cerebellum
870,0,,cerebellum
871,0,,cerebellum
872,0,,cerebellum
873,0,,cerebellum
874,0,,cerebellum
875,0,,cerebellum
876,0,,cerebellum
877,0,,cerebellum
878,0,,cerebellum
879,0,,cerebellum
880,0,,cerebellum
881,0,,cerebellum
882,0,,cerebellum
883,0,,cerebellum
884,0,,cerebellum
885,0,,cerebellum
886,0,,cerebellum
887,0,,cerebellum
888,0,,cerebellum
889,0,,cerebellum
890,0,,cerebellum
891,0,,cerebellum
892,0,,cerebellum
893,0,,cerebellum
894,0,,cerebellum
895,0,,cerebellum
896,0,,cerebellum
897,0,,cerebellum
898,0,,cerebellum
899,0,,cerebellum
900,0,,cerebellum
901,0,,cerebellum
902,0,,cerebellum
903,0,,cerebellum
904,0,,cerebellum
905,0,,cerebellum
906,0,,cerebellum
907,0,,cerebellum
908,0,,cerebellum
909,0,,cerebellum
910,0,,cerebellum
911,0,,cerebellum
912,0,,cerebellum
913,0,,cerebellum
914,0,,cerebellum
915,0,,cerebellum
916,0,,cerebellum
917,0,,cerebellum
918,0,,cerebellum
919,0,,cerebellum
920,0,,cerebellum
921,0,,cerebellum
922,0,,cerebellum
923,0,,cerebellum
924,0,,cerebellum
925,0,,cerebellum
926,0,,cerebellum
927,1,,cerebellum
928,0,,cerebellum
929,0,,cerebellum
930,0,,cerebellum
931,0,,cerebellum
932,0,,cerebellum
933,0,,cerebellum
934,0,,cerebellum
935,0,,cerebellum
936,0,,cerebellum
937,0,,cerebellum
938,0,,cerebellum
939,0,,cerebellum
940,0,,cerebellum
941,0,,cerebellum
942,0,,cerebellum
943,0,,cerebellum
944,0,,cerebellum
945,0,,cerebellum
946,0,,cerebellum
947,0,,cerebellum
948,0,,cerebellum
949,0,,cerebellum
950,0,,cerebellum
951,0,,cerebellum
952,0,,cerebellum
953,0,,cerebellum
954,0,,cerebellum
955,0,,cerebellum
956,0,,cerebellum
957,0,,cerebellum
958,0,,cerebellum
959,0,,cerebellum
960,0,,cerebellum
961,0,,cerebellum
962,0,,cerebellum
963,0,,cerebellum
964,0,,cerebellum
965,0,,cerebellum
966,0,,cerebellum
967,0,,cerebellum
968,0,,cerebellum
969,0,,cerebellum
970,0,,cerebellum
971,0,,cerebellum
972,0,,cerebellum
973,0,,cerebellum
974,0,,cerebellum
975,0,,cerebellum
976,0,,cerebellum
977,1,,cerebellum
978,0,,cerebellum
979,0,cerebellum,cerebellum
980,0,cerebellum,cerebellum
981,0,cerebellum,cerebellum
982,0,cerebellum,cerebellum
983,0,cerebellum,cerebellum
984,0,cerebellum,cerebellum
985,0,cerebellum,cerebellum
986,0,cerebellum,cerebellum
987,0,cerebellum,cerebellum
988,0,cerebellum,cerebellum
989,0,cerebellum,cerebellum
990,0,cerebellum,cerebellum
991,0,cerebellum,cerebellum
992,0,cerebellum,cerebellum
993,0,cerebellum,cerebellum
994,0,cerebellum,cerebellum
995,0,cerebellum,cerebellum
996,0,cerebellum,cerebellum
997,0,cerebellum,cerebellum
998,0,cerebellum,cerebellum
999,0,cerebellum,cerebellum
1000,0,cerebellum,cerebellum
1001,0,cerebellum,cerebellum
1002,0,cerebellum,cerebellum
1003,0,cerebellum,cerebellum
1004,0,cerebellum,cerebellum
1005,0,cerebellum,cerebellum
1006,0,cerebellum,cerebellum
1007,0,cerebellum,cerebellum
1008,0,cerebellum,cerebellum
1009,0,,cerebellum
1010,0,,cerebellum
1011,1,,cerebellum
1012,0,,cerebellum
1013,0,,cerebellum
1014,0,,cerebellum
1015,0,,cerebellum
1016,0,,cerebellum
1017,0,,cerebellum
1018,0,,cerebellum
1019,0,,cerebellum
1020,0,,cerebellum
1021,0,,cerebellum
1022,0,,cerebellum
1023,0,,cerebellum
1024,0,,cerebellum
1025,0,,cerebellum
1026,0,,cerebellum
1027,0,,cerebellum
1028,0,,cerebellum
1029,0,,cerebellum
1030,0,,cerebellum
1031,0,,cerebellum
1032,0,,cerebellum
1033,0,,cerebellum
1034,0,,cerebellum
1035,0,,cerebellum
1036,0,,cerebellum
1037,0,,cerebellum
1038,0,,cerebellum
1039,0,,cerebellum
1040,0,,cerebellum
1041,0,,cerebellum
1042,0,,cerebellum
1043,0,,cerebellum
1044,0,,cerebellum
1045,0,,cerebellum
1046,0,,cerebellum
1047,0,,cerebellum
1048,0,,cerebellum
1049,0,,cerebellum
1050,0,,cerebellum
1051,0,,cerebellum
1052,0,,cerebellum
1053,0,,cerebellum
1054,0,,cerebellum
1055,0,,cerebellum
1056,0,,cerebellum
1057,0,,cerebellum
1058,0,,cerebellum
1059,0,,cerebellum
1060,0,,cerebellum
1061,0,,cerebellum
1062,0,,cerebellum
1063,0,,cerebellum
1064,0,,cerebellum
1065,0,,cerebellum
1066,0,,cerebellum
1067,0,,cerebellum
1068,0,,cerebellum
1069,0,,cerebellum
1070,0,,cerebellum
1071,0,,cerebellum
1072,0,,cerebellum
1073,0,,cerebellum
1074,0,,cerebellum
1075,0,,cerebellum
1076,0,,cerebellum
1077,0,,cerebellum
1078,0,,cerebellum
1079,0,,cerebellum
1080,0,,cerebellum
1081,0,,cerebellum
1082,0,,cerebellum
1083,0,,cerebellum
1084,0,,cerebellum
1085,0,,cerebellum
1086,0,,cerebellum
1087,0,,cerebellum
1088,0,,cerebellum
1089,0,,cerebellum
1090,0,,cerebellum
1091,0,,cerebellum
1092,0,,cerebellum
1093,0,,cerebellum
1094,0,,cerebellum
1095,0,,cerebellum
1096,0,,cerebellum
1097,0,,cerebellum
1098,0,,cerebellum
1099,0,,cerebellum
1100,0,,cerebellum
1101,0,,cerebellum
1102,0,,cerebellum
1103,0,,cerebellum
1104,0,,cerebellum
1105,0,,cerebellum
1106,0,,cerebellum
1107,0,,cerebellum
1108,0,,cerebellum
1109,0,,cerebellum
1110,0,,cerebellum
1111,0,,cerebellum
1112,0,,cerebellum
1113,0,,cerebellum
1114,0,,cerebellum
1115,0,,cerebellum
1116,0,,cerebellum
1117,0,,cerebellum
1118,0,,cerebellum
1119,0,,cerebellum
1120,0,,cerebellum
1121,1,,cerebellum
1122,0,,cerebellum
1123,0,,cerebellum
1124,0,,cerebellum
1125,0,,cerebellum
1126,0,,cerebellum
1127,0,,cerebellum
1128,0,,cerebellum
1129,0,,cerebellum
1130,0,,cerebellum
1131,0,,cerebellum
1132,0,,cerebellum
1133,0,,cerebellum
1134,0,,cerebellum
1135,0,,cerebellum
1136,0,,cerebellum
1137,0,,cerebellum
1138,0,,cerebellum
1139,0,,cerebellum
1140,0,,cerebellum
1141,0,,cerebellum
1142,0,,cerebellum
1143,0,,cerebellum
1144,0,,cerebellum
1145,0,,cerebellum
1146,0,,cerebellum
1147,0,,cerebellum
1148,0,,cerebellum
1149,1,,
1150,0,,
1151,0,,
1152,0,,
1153,0,,
1154,0,,
1155,0,,
1156,0,three vessels view,three vessels view
1157,0,three vessels view,three vessels view
1158,0,three vessels view,three vessels view
1159,0,three vessels view,three vessels view
1160,0,three vessels view,three vessels view
1161,0,three vessels view,three vessels view
1162,0,three vessels view,three vessels view
1163,0,three vessels view,three vessels view
1164,0,three vessels view,three vessels view
1165,0,three vessels view,three vessels view
1166,0,three vessels view,three vessels view
1167,0,three vessels view,three vessels view
1168,0,three vessels view,three vessels view
1169,0,three vessels view,three vessels view
1170,0,three vessels view,three vessels view
1171,0,three vessels view,three vessels view
1172,0,three vessels view,three vessels view
1173,0,three vessels view,three vessels view
1174,0,three vessels view,three vessels view
1175,0,three vessels view,three vessels view
1176,0,three vessels view,three vessels view
1177,0,three vessels view,three vessels view
1178,0,three vessels view,three vessels view
1179,0,three vessels view,three vessels view
1180,0,three vessels view,three vessels view
1181,0,three vessels view,three vessels view
1182,0,three vessels view,three vessels view
1183,0,three vessels view,three vessels view
1184,0,three vessels view,three vessels view
1185,0,three vessels view,three vessels view
1186,0,,three vessels view
1187,1,,
1188,0,left outflow tract,left outflow tract
1189,0,left outflow tract,left outflow tract
1190,0,left outflow tract,left outflow tract
1191,0,left outflow tract,left outflow tract
1192,0,left outflow tract,left outflow tract
1193,0,left outflow tract,left outflow tract
1194,0,left outflow tract,left outflow tract
1195,0,left outflow tract,left outflow tract
1196,0,left outflow tract,left outflow tract
1197,0,left outflow tract,left outflow tract
1198,0,left outflow tract,left outflow tract
1199,0,left outflow tract,left outflow tract
1200,0,left outflow tract,left outflow tract
1201,0,left outflow tract,left outflow tract
1202,0,left outflow tract,left outflow tract
1203,0,left outflow tract,left outflow tract
1204,0,left outflow tract,left outflow tract
1205,0,left outflow tract,left outflow tract
1206,0,left outflow tract,left outflow tract
1207,0,left outflow tract,left outflow tract
1208,0,left outflow tract,left outflow tract
1209,0,left outflow tract,left outflow tract
1210,0,left outflow tract,left outflow tract
1211,0,left outflow tract,left outflow tract
1212,0,left outflow tract,left outflow tract
1213,0,left outflow tract,left outflow tract
1214,0,left outflow tract,left outflow tract
1215,1,left outflow tract,left outflow tract
1216,0,left outflow tract,left outflow tract
1217,0,left outflow tract,left outflow tract
1218,0,,left outflow tract
1219,0,,left outflow tract
1220,0,,left outflow tract
1221,0,,left outflow tract
1222,0,,left outflow tract
1223,0,,left outflow tract
1224,0,,left outflow tract
1225,0,,left outflow tract
1226,0,,left outflow tract
1227,0,,left outflow tract
1228,0,,left outflow tract
1229,0,,left outflow tract
1230,0,,left outflow tract
1231,1,,left outflow tract
1232,1,,left outflow tract
1233,1,,left outflow tract
1234,1,,left outflow tract
1235,0,,left outflow tract
1236,0,,left outflow tract
1237,0,,left outflow tract
1238,0,,left outflow tract
1239,0,,left outflow tract
1240,0,,left outflow tract
1241,0,,left outflow tract
1242,0,,left outflow tract
1243,0,,left outflow tract
1244,0,,left outflow tract
1245,1,,left outflow tract
1246,1,,left outflow tract
1247,0,,left outflow tract
1248,0,,left outflow tract
1249,0,,left outflow tract
1250,0,,left outflow tract
1251,0,,left outflow tract
1252,0,,left outflow tract
1253,0,,left outflow tract
1254,0,,left outflow tract
1255,0,,left outflow tract
1256,0,,left outflow tract
1257,0,,left outflow tract
1258,0,,left outflow tract
1259,0,,left outflow tract
1260,0,,left outflow tract
1261,0,,left outflow tract
1262,0,,left outflow tract
1263,0,,left outflow tract
1264,0,,left outflow tract
1265,0,,left outflow tract
1266,0,,left outflow tract
1267,0,,left outflow tract
1268,0,,left outflow tract
1269,0,,left outflow tract
1270,0,,left outflow tract
1271,1,,left outflow tract
1272,0,,left outflow tract
1273,0,left outflow tract,left outflow tract
1274,0,left outflow tract,left outflow tract
1275,0,left outflow tract,left outflow tract
1276,0,left outflow tract,left outflow tract
1277,0,left outflow tract,left outflow tract
1278,0,left outflow tract,left outflow tract
1279,0,left outflow tract,left outflow tract
1280,0,left outflow tract,left outflow tract
1281,0,left outflow tract,left outflow tract
1282,0,left outflow tract,left outflow tract
1283,0,left outflow tract,left outflow tract
1284,0,left outflow tract,left outflow tract
1285,0,left outflow tract,left outflow tract
1286,0,left outflow tract,left outflow tract
1287,0,left outflow tract,left outflow tract
1288,0,left outflow tract,left outflow tract
1289,1,left outflow tract,left outflow tract
1290,1,left outflow tract,left outflow tract
1291,0,left outflow tract,left outflow tract
1292,0,left outflow tract,left outflow tract
1293,0,left outflow tract,left outflow tract
1294,0,left outflow tract,left outflow tract
1295,1,left outflow tract,left outflow tract
1296,1,left outflow tract,left outflow tract
1297,0,left outflow tract,left outflow tract
1298,0,left outflow tract,left outflow tract
1299,0,left outflow tract,left outflow tract
1300,0,left outflow tract,left outflow tract
